time,rise_velocity,centroid_y,gas_area,phi_min,phi_max,divergence_linf,kinetic_energy,steps,substeps,poisson_solves,poisson_residual
0.0,0.0,0.004999999999999944,4.92450912986553e-6,2.5701663020072374e-14,1.0,0.0,0.0,0,0,0,0.0
6.0849406671313045e-5,0.0005278237631091322,0.0050006166949558995,4.92450912986553e-6,2.5873123558857357e-14,1.0000725823491838,1.017802131464407e-6,7.786948434769679e-10,1,8,1,0.27863687101779133
0.00012169881334262609,0.001055433598206171,0.005000662810039076,4.92450912986553e-6,2.5868153055440093e-14,1.0000726193919571,1.4318624081549602e-6,3.1127617557730875e-9,2,16,2,0.36136965351101547
0.00018254822001393913,0.001582856086841419,0.005000741011910459,4.92450912986553e-6,2.5834371652936774e-14,1.000072603381776,1.5755088081381707e-6,6.999812054532988e-9,3,24,3,0.33632233775667975
0.00024339762668525218,0.0021101067131843476,0.005000851301139624,4.92450912986553e-6,2.5786783518365545e-14,1.0000725771815224,1.401888039716248e-6,1.2437486062346474e-8,4,32,4,0.2941607203094898
0.00030424703335656523,0.0026371839775378423,0.005000993668855286,4.92450912986553e-6,2.5725832687124882e-14,1.0000725418428862,1.6079753041853273e-6,1.942347294083118e-8,5,40,5,0.334211001590424
0.00036509644002787826,0.0031640858424766675,0.005001168105904988,4.92450912986553e-6,2.5652013697660652e-14,1.0000724975538169,1.5037383414850947e-6,2.795549186868943e-8,6,48,6,0.32554849539298986
0.0004259458466991913,0.003690810103202812,0.005001374603320641,4.92450912986553e-6,2.5565920211170013e-14,1.0000724444689029,1.3834439593907177e-6,3.8031283354201656e-8,7,56,7,0.3260143606969458
0.0004867952533705043,0.004217354382351283,0.005001613152312351,4.92450912986553e-6,2.5468552135574408e-14,1.0000723827395313,1.2468144600097375e-6,4.964860255335479e-8,8,64,8,0.26666047661748954
0.0005476446600418173,0.004743716115098097,0.005001883744247115,4.92450912986553e-6,2.536092554632593e-14,1.0000723125277557,1.4985071972173358e-6,6.280521360837209e-8,9,72,9,0.31904490783025913
0.0006084940667131304,0.005269892548534906,0.005002186370626315,4.92450912986553e-6,2.524448378245745e-14,1.0000722340127193,1.2618425521693233e-6,7.74988847568981e-8,10,80,10,0.27806978895163065
0.0006693434733844434,0.005795880719827634,0.005002521023058956,4.92450912986553e-6,2.5120668441879964e-14,1.0000721473865761,1.4547122275943014e-6,9.3727383992043e-8,11,88,11,0.3189980670701004
0.0007301928800557564,0.006321677456854977,0.005002887693242833,4.92450912986553e-6,2.4991106883229188e-14,1.0000720528505467,1.637804315585134e-6,1.1148847517357189e-7,12,96,12,0.3596051387920614
0.0007910422867270694,0.006847279360732274,0.005003286372936154,4.92450912986553e-6,2.4857660447701838e-14,1.0000719506140365,1.6808809524260226e-6,1.3077991448844133e-7,13,104,13,0.30342156374058293
0.0008518916933983825,0.007372682788001187,0.005003717053941396,4.92450912986553e-6,2.472212102794354e-14,1.000071840886737,1.840761305160754e-6,1.5159944725445543e-7,14,112,14,0.3345548988067597
0.0009127411000696955,0.007897883869036426,0.0050041797280808735,4.924509129865528e-6,2.458739325357812e-14,1.0000717238774786,1.9993775239868228e-6,1.7394480501240942e-7,15,120,15,0.36520272250515223
0.0009735905067410085,0.008422878503329855,0.005004674387162076,4.924509129865528e-6,2.445601459612927e-14,1.0000715998022784,1.569342538587648e-6,1.9781370294287844e-7,16,128,16,0.3194398965837018
0.0010344399134123215,0.008947662318972439,0.005005201022954173,4.92450912986553e-6,2.433037947661767e-14,1.0000714688803927,1.6854940525501405e-6,2.2320383764094976e-7,17,136,17,0.343661879704062
0.0010952893200836347,0.00947223069941823,0.005005759627134234,4.92450912986553e-6,2.4213638255495143e-14,1.0000713313440792,1.4534119423537106e-6,2.5011288501472534e-7,18,144,18,0.2903779374793802
0.0011561387267549478,0.009996578787534733,0.005006350191271877,4.92450912986553e-6,2.4109223131227427e-14,1.0000711874281818,1.5466552887311025e-6,2.7853849845163035e-7,19,152,19,0.30910016499814874
0.001216988133426261,0.01052070148647109,0.005006972706801964,4.92450912986553e-6,2.402043791697316e-14,1.0000710373691404,1.6416732311341775e-6,3.084783073728275e-7,20,160,20,0.3275344129459669
0.001277837540097574,0.011044593445288983,0.005007627165025707,4.92450912986553e-6,2.395156069834829e-14,1.0000708813920285,1.745690482390927e-6,3.399299162469689e-7,21,168,21,0.3453989798374911
0.0013386869467688872,0.011568249075577793,0.005008313557062982,4.92450912986553e-6,2.39070539042948e-14,1.000070719721039,1.8469081779493024e-6,3.7289090378716576e-7,22,176,22,0.3628348407655119
0.0013995363534402003,0.012091662548993338,0.005009031873800572,4.924509129865528e-6,2.389071174178224e-14,1.0000705525845495,1.7849588023199914e-6,4.0735882242627455e-7,23,184,23,0.33700002548479263
0.0014603857601115135,0.012614827807618087,0.005009782105896426,4.92450912986553e-6,2.3908871570321315e-14,1.0000703802045425,1.8573035953650674e-6,4.4333119828634244e-7,24,192,24,0.35214577856105467
0.0015212351667828266,0.013137738544140264,0.005010564243693373,4.92450912986553e-6,2.3966670883033588e-14,1.000070202810863,1.922906346152331e-6,4.808055315779349e-7,25,200,25,0.3670223685179388
0.0015820845734541397,0.013660388226859178,0.005011378277215976,4.924509129865528e-6,2.4069948889973725e-14,1.000070020631264,1.5332430605141667e-6,5.197792973799013e-7,26,208,26,0.309239616027554
0.0016429339801254529,0.014182770112573751,0.00501222419625514,4.92450912986553e-6,2.4225899517413954e-14,1.0000698338687906,1.5899517205042457e-6,5.602499468394193e-7,27,216,27,0.320900922846402
0.001703783386796766,0.014704877236099282,0.00501310199085073,4.92450912986553e-6,2.4442128699225165e-14,1.0000696426134272,1.6388932548849766e-6,6.022149087964527e-7,28,224,28,0.3323849442901067
0.0017646327934680791,0.015226702421155053,0.005014011650643214,4.924509129865528e-6,2.4725871105635213e-14,1.0000694469777314,1.6842086223434194e-6,6.456715921655404e-7,29,232,29,0.34372164465167937
0.0018254822001393923,0.015748238284600525,0.005014953164622,4.92450912986553e-6,2.5084020507089614e-14,1.0000692471298702,1.7298271375310037e-6,6.906173880957486e-7,30,240,30,0.3547214431698725
0.0018863316068107054,0.016269477244997912,0.00501592652147883,4.92450912986553e-6,2.5527557316710504e-14,1.0000690432204662,1.7693789882144983e-6,7.370496724938921e-7,31,248,31,0.36560525282791306
0.0019471810134820185,0.016790411535964982,0.005016931711081262,4.92450912986553e-6,2.6064655535538426e-14,1.0000688351764366,1.4420752609822785e-6,7.849658095506661e-7,32,256,32,0.29359375100644763
0.0020080304201533315,0.017311033189566127,0.005017968721759538,4.92450912986553e-6,2.670363616770597e-14,1.000068623112359,1.4793862597173302e-6,8.34363155307005e-7,33,264,33,0.30210008176281833
0.0020688798268246444,0.017831334066114417,0.005019037541057911,4.92450912986553e-6,2.7453581234555908e-14,1.00006840718711,1.5171422722559669e-6,8.852390608937472e-7,34,272,34,0.3104578026326081
0.0021297292334959573,0.01835130584263769,0.0050201381559161155,4.92450912986553e-6,2.8327653644273724e-14,1.0000681875698032,1.545626668431055e-6,9.375908753942534e-7,35,280,35,0.31866939205333494
0.00219057864016727,0.018870940015727394,0.00502127055268878,4.92450912986553e-6,2.862480418313145e-14,1.0000679644323027,1.578377418098853e-6,9.914159475946754e-7,36,288,36,0.3265627429131444
