time,rise_velocity
0.023179600694444445,0.115523
0.023666399305555558,0.12461601515151514
0.02476169965277778,0.14492301515151515
0.024964501736111113,0.14770400000000003
0.025143,0.149591
0.025313399305555557,0.150923
0.025491800347222225,0.15188800000000002
0.02567029861111111,0.152457
0.025840699652777778,0.15265199999999998
0.02601110069444444,0.15249200000000002
0.026173399305555557,0.15198
0.026335600694444444,0.151101
0.02651410069444445,0.14972701515151515
0.026749401041666666,0.147401
0.027073901041666668,0.14361300000000002
0.028185399305555556,0.13017399999999998
0.02889940104166667,0.122692
0.02912660069444445,0.12093201515151517
0.029321300347222225,0.11988801515151516
0.02948360069444445,0.119397
0.029637701388888892,0.11929500000000001
0.02978380208333333,0.11954400000000003
0.029929800347222226,0.120141
0.03010020138888889,0.12124099999999999
0.030303000000000004,0.12297600000000002
0.030660000000000003,0.12656701515151517
0.03117919965277778,0.132275
0.0314875,0.13625099999999998
0.03182019965277778,0.14114
0.032501699652777785,0.15123699999999998
0.03276940277777778,0.15447999999999998
0.03304530034722222,0.15725401515151516
0.03339420138888889,0.160208
0.03371059895833334,0.16244701515151516
0.033921503472222225,0.16355599999999998
0.034116197916666674,0.16416499999999998
0.03427039930555556,0.16428500000000001
0.03441640277777778,0.16405799999999998
0.0345625,0.163479
0.034724699652777774,0.16241601515151516
0.03491130208333333,0.16072901515151516
0.03517910416666667,0.157765
0.03575510243055556,0.151355
0.03629060069444445,0.145413
0.03699639930555555,0.13732201515151515
0.03717490104166667,0.13596700000000003
0.037321003472222225,0.135305
0.03745080381944444,0.135095
0.0375725,0.13525099999999998
0.03770230381944444,0.13578801515151515
0.03784019965277778,0.13675700000000002
0.0380025,0.138363
0.03821340277777778,0.14100300000000002
0.03855419965277778,0.14602301515151517
0.03930060416666666,0.15720399999999998
0.03994159722222222,0.16615
0.04017680208333333,0.16883700000000001
0.04037159722222222,0.170513
0.04052570486111111,0.171403
0.0406717013888889,0.171857
0.04081780381944445,0.171926
0.040963800347222225,0.17162000000000002
0.04110990451388889,0.17096301515151516
0.041280203125,0.169818
0.04148310243055556,0.168041
0.04186440277777778,0.164077
0.042391800347222224,0.157952
0.042756803819444446,0.15320601515151516
0.043357199652777775,0.145373
0.043560098958333335,0.14341401515151517
0.043730399305555556,0.14224900000000001
0.04388460069444444,0.14161301515151514
0.0440225,0.141407
0.04415230034722223,0.141528
0.04429840277777778,0.14202201515151516
0.044444399305555556,0.14289900000000003
0.0446067013888889,0.14429701515151516
0.044793298611111115,0.146425
0.04500420138888889,0.14943700000000001
0.04523140277777778,0.15338
0.04549100347222223,0.15872801515151516
0.045791197916666665,0.16591601515151516
0.04644030208333333,0.18192601515151513
0.04661880208333334,0.18518601515151514
0.04677289930555557,0.18725
0.0469027013888889,0.188411
0.04701630034722223,0.188991
0.047121803819444454,0.18916799999999998
0.04722730034722223,0.189023
0.047348999999999995,0.18848801515151514
0.04748690104166666,0.187461
0.047640999999999996,0.18583601515151515
0.047819496527777776,0.183394
0.04804670138888889,0.17956399999999997
0.048298203124999994,0.174523
0.048574097222222216,0.168149
0.04889860416666668,0.15972401515151513
0.04955579861111112,0.142396
0.04975860069444445,0.13820200000000002
0.04991269965277778,0.135739
