time,rise_velocity,centroid_y,gas_area,phi_min,phi_max,divergence_linf,kinetic_energy,steps,substeps,poisson_solves,poisson_residual
0.0,0.0,0.004999999999999944,4.92450912986553e-6,2.5701663020072374e-14,1.0,0.0,0.0,0,0,0,0.0
0.00012169881334262609,0.0010547075837346643,0.005002609985674641,4.92450912986553e-6,2.611362859481562e-14,1.0001702143581748,2.027884596911278e-6,3.1117744296849976e-9,1,16,1,0.27856469870248485
0.00024339762668525218,0.002108542191407823,0.005002798319786142,4.92450912986553e-6,2.608883359832244e-14,1.0001702604782967,2.2512586034806326e-6,1.2430853967633608e-8,2,32,2,0.33032873629785164
0.00036509644002787826,0.003161620071993733,0.005003114827047004,4.92450912986553e-6,2.5946064283546278e-14,1.000170192874519,3.2728834207518265e-6,2.793858677781123e-8,3,48,3,0.3458277627481975
0.00048679525337050436,0.004213989337729992,0.005003559486879534,4.92450912986553e-6,2.5751753096350866e-14,1.000170087626698,2.8377754234809593e-6,4.9616792271388205e-8,4,64,4,0.3114404699548482
0.0006084940667131305,0.005265632776934703,0.005004132233549303,4.92450912986553e-6,2.551432458384995e-14,1.0001699467935414,4.040920801751113e-6,7.744755857932667e-8,5,80,5,0.3547008661334998
0.0007301928800557565,0.006316528295645278,0.005004833000168445,4.92450912986553e-6,2.5245435265820406e-14,1.0001697719792275,2.959402727764626e-6,1.1141304255637243e-7,6,96,6,0.3016773835930929
0.0008518916933983826,0.007366650244292552,0.005005661721318852,4.92450912986553e-6,2.4960782030025147e-14,1.0001695648375992,3.68134281258925e-6,1.5149532278033164e-7,7,112,7,0.3407171779437078
0.0009735905067410086,0.00841596911048288,0.005006618332325813,4.92450912986553e-6,2.4676995297585685e-14,1.0001693270751326,3.3527052396564727e-6,1.9767627954432834e-7,8,128,8,0.33607990916049035
0.0010952893200836347,0.00946445143765773,0.005007702768366433,4.92450912986553e-6,2.4417493104558677e-14,1.0001690604354188,2.8148760946589135e-6,2.4993750361955925e-7,9,144,9,0.3038541086272351
0.0012169881334262607,0.010512059698122548,0.005008914963582524,4.92450912986553e-6,2.420736426199774e-14,1.0001687666726082,3.25489340324836e-6,3.0826023547003673e-7,10,160,10,0.34594499333180334
0.0013386869467688868,0.011558752420011078,0.005010254850074647,4.92450912986553e-6,2.4077683724190717e-14,1.0001684475498098,2.5069285705114908e-6,3.7262532924685067e-7,11,176,11,0.2867011711826888
0.0014603857601115128,0.012604484301781725,0.005011722357165761,4.924509129865531e-6,2.4064998891956802e-14,1.000168104767753,2.7734878571550325e-6,4.430132369526418e-7,12,192,12,0.31566781911775615
0.0015820845734541389,0.01364920625209643,0.005013317410324288,4.924509129865531e-6,2.4213152435372194e-14,1.0001677399973419,3.013514760397129e-6,5.194040121764624e-7,13,208,13,0.3438788970654172
