time,pressure_jump_Pa,relative_jump_error,max_face_speed,gas_area_drift,divergence_linf,phi_min,phi_max
8.113254222841739e-6,58.39366057011998,0.013778829342360806,6.51673005761378e-5,0.0,2.3976670857073223e-9,2.5701663020072374e-14,1.0
1.6226508445683478e-5,58.393577281139414,0.013777383353114936,0.00012581748806850037,1.7200352865980565e-16,1.9830262917852615e-9,2.57017358777669e-14,1.0000000000000007
2.4339762668525215e-5,58.393626432764975,0.013778236679947587,0.00018563513466990223,3.440070573196113e-16,2.0226535273060176e-9,2.570187654256611e-14,1.0000000000000009
3.2453016891366956e-5,58.3936412647912,0.013778494180402867,0.0002448453377345978,3.440070573196113e-16,2.4742383003539814e-9,2.5702084082894906e-14,1.000000000000001
4.05662711142087e-5,58.393646390978425,0.01377858317670887,0.00030355345996947925,8.600176432990283e-16,1.930760676338572e-9,2.570235781842091e-14,1.000000000000001
4.867952533705044e-5,58.39364845260007,0.013778618968751285,0.0003618183880725708,6.880141146392226e-16,2.129181185528406e-9,2.5702697186201075e-14,1.0000000000000013
5.679277955989218e-5,58.39364936172239,0.013778634752124907,0.00041967693648821457,8.600176432990283e-16,2.1677878572073928e-9,2.570310168872952e-14,1.0000000000000016
6.490603378273391e-5,58.39364976944542,0.01377864183064971,0.0004771539754774385,8.600176432990283e-16,2.0591748358528283e-9,2.5703570869270215e-14,1.0000000000000018
7.301928800557565e-5,58.3936499305035,0.013778644626796973,0.0005342673005588347,8.600176432990283e-16,2.283880556896989e-9,2.570410429851277e-14,1.0000000000000018
8.113254222841738e-5,58.39364995521316,0.013778645055784067,0.0005910302337223469,8.600176432990283e-16,2.4559089137343726e-9,2.570470156667072e-14,1.0000000000000018
8.924579645125911e-5,58.39364990162669,0.013778644125463431,0.000647453126031967,1.2040247006186396e-15,2.2421243472958707e-9,2.5705362278490373e-14,1.0000000000000018
9.735905067410085e-5,58.39364978764953,0.013778642146693321,0.0007035442789582257,1.2040247006186396e-15,2.0872931993931587e-9,2.5706086049937296e-14,1.000000000000002
0.00010547230489694258,58.39364963424403,0.013778639483403361,0.0007593105362784468,1.2040247006186396e-15,2.1445140663267637e-9,2.570687250591448e-14,1.0000000000000022
0.00011358555911978432,58.39364944627439,0.013778636220041558,0.0008147576786573163,1.2040247006186396e-15,2.355271533360792e-9,2.570772127864223e-14,1.0000000000000022
0.00012169881334262605,58.39364922940635,0.013778632454971452,0.0008698906947042868,1.2040247006186396e-15,1.9287373781429196e-9,2.570863200647671e-14,1.0000000000000024
0.0001298120675654678,58.39364898491988,0.013778628210414647,0.0009247139717722566,1.548031757938251e-15,2.318124359135254e-9,2.5709604333035463e-14,1.0000000000000024
0.00013792532178830955,58.39364871400335,0.013778623507002666,0.0009792314330311336,1.2040247006186396e-15,2.2268130117630847e-9,2.571063790653396e-14,1.0000000000000027
0.0001460385760111513,58.393648417073045,0.013778618351962691,0.0010334466375948735,1.548031757938251e-15,2.1147542328403546e-9,2.571173237927557e-14,1.0000000000000027
0.00015415183023399304,58.393648094071025,0.013778612744288736,0.0010873628546970973,1.548031757938251e-15,2.2176468638876456e-9,2.571288740725378e-14,1.0000000000000027
0.0001622650844568348,58.39364774457084,0.013778606676577217,0.0011409831192745808,1.548031757938251e-15,2.226572537455951e-9,2.5714102649863937e-14,1.0000000000000027
0.00017037833867967654,58.39364736809248,0.013778600140494554,0.0011943102740193507,1.548031757938251e-15,1.9676976992233364e-9,2.5715377769600114e-14,1.0000000000000027
0.00017849159290251828,58.39364696400135,0.013778593125023511,0.001247347001416634,1.7200352865980566e-15,2.2290263385071896e-9,2.5716712431873378e-14,1.0000000000000027
0.00018660484712536003,58.3936465316806,0.013778585619454999,0.001300095848318761,1.7200352865980566e-15,2.3490494271971585e-9,2.571810630484205e-14,1.0000000000000029
0.00019471810134820178,58.39364607038822,0.01377857761090673,0.0013525592448595382,1.7200352865980566e-15,2.0768690656147726e-9,2.5719559059269398e-14,1.0000000000000029
0.00020283135557104353,58.39364557948717,0.013778569088319032,0.0014047395190872776,1.7200352865980566e-15,2.2617171469008213e-9,2.5721070368401665e-14,1.000000000000003
0.00021094460979388527,58.393645058250414,0.01377856003906978,0.0014566389083142976,1.7200352865980566e-15,2.1231632008067436e-9,2.5722639907864102e-14,1.000000000000003
0.00021905786401672702,58.39364450602541,0.013778550451830136,0.0015082595679640667,1.892038815257862e-15,2.292595835395872e-9,2.572426735556947e-14,1.0000000000000033
0.00022717111823956877,58.393643922200276,0.013778540315977117,0.0015596035785242067,1.892038815257862e-15,2.061708914702365e-9,2.5725952391633967e-14,1.0000000000000033
0.00023528437246241052,58.393643306092414,0.013778529619660074,0.0016106729497130103,1.892038815257862e-15,2.016475972310694e-9,2.572769469830537e-14,1.0000000000000036
0.00024339762668525226,58.393642657034924,0.013778518351300865,0.0016614696238907221,1.892038815257862e-15,2.1490392798639846e-9,2.572949395989046e-14,1.0000000000000036
0.000251510880908094,58.39364197462374,0.013778506503884484,0.0017119954874458372,1.892038815257862e-15,2.2138028146767574e-9,2.573134986271307e-14,1.0000000000000038
