time,pressure_jump_Pa,relative_jump_error,max_face_speed,gas_area_drift,divergence_linf,phi_min,phi_max
8.113254222841739e-6,58.393660570056774,0.013778829341263536,6.516730039013216e-5,0.0,1.8339501838687822e-7,2.5701663020072374e-14,1.0
1.6226508445683478e-5,58.39357728497549,0.013777383419713513,0.00012581748800982525,0.0,2.1121910380450526e-7,2.570173587780232e-14,1.0000000000000875
2.4339762668525215e-5,58.39362642347507,0.013778236518664501,0.00018563513463531176,1.7200352865980565e-16,2.1279115198363785e-7,2.570187654261228e-14,1.00000000000019
3.2453016891366956e-5,58.39364124820005,0.01377849389236204,0.00024484533755250726,0.0,2.0051388997799346e-7,2.5702084082949608e-14,1.0000000000001772
4.05662711142087e-5,58.39364617594628,0.013778579443511909,0.0003035534595826686,0.0,2.1436043852463005e-7,2.570235781844447e-14,1.000000000000216
4.867952533705044e-5,58.39364756035473,0.013778603478380818,0.0003618183876960043,0.0,2.0733756656010627e-7,2.5702697186210188e-14,1.0000000000002396
5.679277955989218e-5,58.39365039642087,0.01377865271564015,0.00041967693716143245,0.0,1.8274816950165917e-7,2.5703101688712796e-14,1.000000000000244
6.490603378273391e-5,58.393650390321255,0.013778652609744117,0.00047715397502027845,0.0,1.8741142246490698e-7,2.5703570869227042e-14,1.0000000000002922
7.301928800557565e-5,58.39365039646739,0.013778652716447898,0.000534267299602742,0.0,1.833838454241496e-7,2.5704104298453974e-14,1.0000000000003035
8.113254222841738e-5,58.393650390829904,0.01377865261857483,0.0005910302326907891,0.0,2.464875655552824e-7,2.5704701566650204e-14,1.000000000000355
8.924579645125911e-5,58.39365035335897,0.013778651968037799,0.0006474531256380032,0.0,2.6463248368521425e-7,2.5705362278476174e-14,1.0000000000003668
9.735905067410085e-5,58.393650254292545,0.013778650248134567,0.0007035442796539077,0.0,1.682740970870844e-7,2.5706086050030495e-14,1.0000000000004219
0.00010547230489694258,58.39364735422725,0.013778599899778712,0.0007593105359930175,1.7200352865980565e-16,2.073744871100569e-7,2.5706872506050427e-14,1.00000000000042
0.00011358555911978432,58.39364744631577,0.013778601498537739,0.0008147576772353024,0.0,1.9851103694873418e-7,2.5707721278805458e-14,1.0000000000004095
0.00012169881334262605,58.393651022796874,0.013778663590223606,0.0008698906942046984,0.0,1.852562104276423e-7,2.5708632006675958e-14,1.0000000000005216
0.0001298120675654678,58.39365096128381,0.013778662522288482,0.0009247139720748919,-3.440070573196113e-16,2.0609638232138572e-7,2.5709604333280934e-14,1.0000000000004865
0.00013792532178830955,58.39364691464511,0.013778592268144376,0.0009792314325462977,0.0,2.118141741863644e-7,2.5710637906829236e-14,1.0000000000006495
0.0001460385760111513,58.393646967788214,0.013778593190767711,0.0010334466366033373,0.0,2.0266571465477057e-7,2.5711732379580057e-14,1.0000000000006688
0.00015415183023399304,58.393647058475786,0.013778594765204712,0.0010873628555567278,0.0,1.6843600160465488e-7,2.5712887407492297e-14,1.000000000000645
0.0001622650844568348,58.39365007869112,0.013778647199498655,0.0011409831191526692,0.0,2.0155680396927167e-7,2.5714102650065138e-14,1.000000000000626
0.00017037833867967654,58.39364996097426,0.013778645155803196,0.0011943102758915777,0.0,1.6572851979645975e-7,2.5715377769797894e-14,1.0000000000006193
0.00017849159290251828,58.393644482062854,0.013778550035813533,0.0012473470007943563,0.0,1.8923053535234468e-7,2.5716712432061486e-14,1.0000000000006162
0.00018660484712536003,58.393644562459116,0.013778551431581972,0.0013000958468935688,1.7200352865980565e-16,2.0263181402056085e-7,2.5718106305102835e-14,1.0000000000006324
0.00019471810134820178,58.39364792820796,0.013778609864721658,0.0013525592446127313,0.0,2.281287266731047e-7,2.5719559059453815e-14,1.000000000000631
0.00020283135557104353,58.393647813574994,0.013778607874565963,0.0014047395198849555,0.0,1.865085836640079e-7,2.572107036858813e-14,1.0000000000006428
0.00021094460979388527,58.393643033163706,0.013778524881314431,0.0014566389080787638,1.7200352865980565e-16,2.1939648231494857e-7,2.57226399081023e-14,1.000000000000668
0.00021905786401672702,58.393643081610136,0.0137785257223983,0.0015082595671680988,0.0,2.0242093210025744e-7,2.572426735575671e-14,1.0000000000006624
0.00022717111823956877,58.3936448562094,0.01377855653141327,0.0015596035778122118,0.0,2.0024408554919493e-7,2.5725952391739775e-14,1.0000000000007547
0.00023528437246241052,58.39364480865979,0.013778555705899292,0.001610672949798182,0.0,2.027947589805836e-7,2.5727694698372378e-14,1.0000000000007319
0.00024339762668525226,58.39364168534332,0.013778501481654938,0.0016614696237725862,0.0,2.1697201327275373e-7,2.572949395990837e-14,1.0000000000008975
0.000251510880908094,58.39364166182147,0.013778501073289498,0.0017119954876590323,0.0,1.8141724789667846e-7,2.5731349862690512e-14,1.000000000000929
0.00025962413513093576,58.393641255310406,0.013778494015805765,0.0017622523674572926,0.0,3.109132656886615e-7,2.5733262094996105e-14,1.000000000001164
0.0002677373893537775,58.393641207362386,0.013778493183374851,0.0018122420373124066,1.7200352865980565e-16,1.8564582151791963e-7,2.573523034705198e-14,1.0000000000011633
0.00027585064357661925,58.393640331642885,0.0137784779799113,0.0018619662147198474,0.0,3.4823529998506686e-7,2.5737254310689796e-14,1.0000000000013958
0.000283963897799461,58.39364021348212,0.013778475928509165,0.0019114265715904602,0.0,1.6834918459274206e-7,2.5739333679782466e-14,1.000000000001376
0.00029207715202230275,58.393635671621496,0.013778397076762183,0.0019606247286427605,0.0,2.0867922875811296e-7,2.5741468149729167e-14,1.00000000000133
0.0003001904062451445,58.393635698447866,0.01377839754249778,0.002009562266987543,0.0,2.0044900268800792e-7,2.5743657417696716e-14,1.0000000000013338
0.00030830366046798624,58.393637360331056,0.013778426394636483,0.0020582407257053923,0.0,2.0540356637788193e-7,2.5745901164910073e-14,1.000000000001316
0.000316416914690828,58.39363725396025,0.01377842454792111,0.0021066616052701766,0.0,1.7958576899873568e-7,2.5748199090590644e-14,1.0000000000013196
0.00032453016891366974,58.3936325850636,0.013778343490687591,0.002154826370100629,0.0,2.0225015617825193e-7,2.5750550895460326e-14,1.0000000000012763
0.0003326434231365115,58.393632568258674,0.013778343198935413,0.0022027364587066727,0.0,1.9561826576294794e-7,2.5752914872672126e-14,1.0000000000012552
