time,pressure_jump_Pa,relative_jump_error,max_face_speed,gas_area_drift,divergence_linf,phi_min,phi_max
2.2947748313847146e-5,58.684767499594045,0.018832769090174496,0.00010237859599219401,0.0,2.370696451856058e-7,2.282342217441169e-7,1.0
4.589549662769429e-5,58.68413880473481,0.01882185424886829,0.00019796354973706848,0.0,2.550370003509203e-7,2.282356829754841e-7,1.0000000000002847
6.884324494154143e-5,58.684148116005034,0.018822015902865266,0.00029243789790844155,0.0,2.0701379882526183e-7,2.2823850830165972e-7,1.0000000000003588
9.179099325538858e-5,58.68415297941937,0.018822100337141996,0.0003860461227985757,0.0,2.1508859995855723e-7,2.2824268147626553e-7,1.0000000000006317
0.00011473874156923573,58.68414706108298,0.01882199758824631,0.00047887828337272184,0.0,2.585189621262529e-7,2.2824818952366302e-7,1.0000000000006184
0.00013768648988308287,58.6841347861736,0.018821784482180675,0.0005709676481171724,-3.4073348807527344e-16,1.9968138897930032e-7,2.2825502054105674e-7,1.0000000000006513
0.00016063423819693,58.68411890057106,0.01882150869046985,0.0006623213068691137,1.7036674403763672e-16,1.9925246197427526e-7,2.2826316289252197e-7,1.0000000000007814
0.00018358198651077714,58.684099720039306,0.018821175695126945,0.0007529326051311559,0.0,2.085949450947311e-7,2.2827260484653448e-7,1.000000000001072
0.00020652973482462427,58.68407763160161,0.018820792215305835,0.0008427870795292429,1.7036674403763672e-16,1.702087335441957e-7,2.28283334378856e-7,1.000000000001385
0.0002294774831384714,58.68405280862468,0.0188203612608452,0.0009318655959741074,1.7036674403763672e-16,1.742718637150545e-7,2.2829533907359632e-7,1.000000000001498
0.00025242523145231854,58.684025360026226,0.01881988472267763,0.0010201461626101016,-3.4073348807527344e-16,1.9658870509253745e-7,2.2830860605927622e-7,1.0000000000013833
0.0002753729797661657,58.683995382845325,0.018819364285509208,0.001107605044350618,1.7036674403763672e-16,2.0674392881003811e-7,2.2832312197884222e-7,1.0000000000015252
0.0002983207280800128,58.68396294961006,0.018818801208508134,0.0011942174792490485,0.0,2.1594776833389062e-7,2.2833887296805194e-7,1.0000000000015496
0.00032126847639385995,58.683928134210475,0.01881819677448752,0.0012799581675951737,0.0,2.0119885257852133e-7,2.283558446537103e-7,1.0000000000017946
0.0003442162247077071,58.683891009322096,0.018817552245175378,0.001364801615536454,0.0,2.0023721936102135e-7,2.283740221504135e-7,1.0000000000019014
0.0003671639730215542,58.68385164750902,0.018816868880365083,0.001448722379754964,1.7036674403763672e-16,1.9275834950427395e-7,2.283933900665943e-7,1.0000000000020182
0.00039011172133540136,58.68381012384222,0.018816147983371997,0.001531695252518377,1.7036674403763672e-16,1.9496183401024325e-7,2.2841393251434124e-7,1.0000000000021583
0.0004130594696492485,58.68376651335018,0.018815390856774035,0.0016136953983920989,1.7036674403763672e-16,3.0539189022071866e-7,2.284356331221412e-7,1.0000000000022728
0.0004360072179630956,58.68372089215809,0.018814598822189204,0.0016946984634127634,1.7036674403763672e-16,2.8802881435474603e-7,2.2845847504804058e-7,1.0000000000022542
0.00045895496627694276,58.68367333726877,0.018813773216471832,0.001774680657048372,-3.4073348807527344e-16,2.0576786437936923e-7,2.2848244099795596e-7,1.0000000000022535
0.0004819027145907899,58.68362392890023,0.0188129154322958,0.0018536188181151,1.7036674403763672e-16,2.1335930533439296e-7,2.2850751324047483e-7,1.0000000000021294
0.0005048504629046371,58.68357274496922,0.01881202682238237,0.0019314904688332902,0.0,2.12520274656125e-7,2.285336736245038e-7,1.0000000000021694
0.0005277982112184842,58.6835198679041,0.018811108817779663,0.0020082738551836592,0.0,1.7637566043088304e-7,2.2856090359925582e-7,1.000000000002161
0.0005507459595323314,58.683465375105186,0.018810162762242913,0.002083947981067412,-3.4073348807527344e-16,2.4796568587337475e-7,2.28589184237743e-7,1.0000000000022056
0.0005736937078461785,58.683409353995216,0.018809190173528164,0.0021584927074014726,-3.4073348807527344e-16,1.958649880617891e-7,2.2861849624797476e-7,1.0000000000022058
0.0005966414561600256,58.68335187529219,0.018808192279378383,0.002231888554255073,1.7036674403763672e-16,1.919358130209048e-7,2.2864882000689382e-7,1.0000000000022975
0.0006195892044738728,58.68329303405463,0.018807170730115178,0.0023041169416201657,0.0,1.980089946451713e-7,2.2868013556597325e-7,1.000000000002302
0.0006425369527877199,58.683232894759,0.018806126645121653,0.002375160130299491,0.0,2.0160052072171197e-7,2.287124226882326e-7,1.0000000000023963
